Month,DayOfWeek,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,ArrDelay,DepDelay,Dest,Distance,Cancelled,CancellationCode,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
January,Sunday,1130,,1256,9E,,,MEM,453,True,Weather,,,,,
January,Saturday,1435,,1550,9E,,,MGM,280,True,Weather,,,,,
January,Sunday,1435,,1550,9E,,,MGM,280,True,Weather,,,,,
January,Friday,1135,,1250,9E,,,MEM,280,True,Carrier,,,,,
January,Saturday,1135,,1250,9E,,,MEM,280,True,Weather,,,,,
January,Tuesday,1135,,1250,9E,,,MEM,280,True,Carrier,,,,,
January,Thursday,1135,,1250,9E,,,MEM,280,True,Carrier,,,,,
January,Wednesday,1925,,2040,9E,,,MGM,280,True,Carrier,,,,,
January,Saturday,1620,,1737,9E,,,MEM,280,True,Weather,,,,,
January,Sunday,1620,,1737,9E,,,MEM,280,True,Weather,,,,,
January,Monday,1125,,1235,9E,,,MEM,249,True,Weather,,,,,
January,Wednesday,925,,1204,9E,,,CLT,512,True,Carrier,,,,,
January,Sunday,920,,1159,9E,,,CLT,512,True,Weather,,,,,
January,Wednesday,1255,,1350,9E,,,MEM,512,True,Carrier,,,,,
January,Sunday,1245,,1342,9E,,,MEM,512,True,Weather,,,,,
January,Tuesday,1445,,1540,9E,,,LIT,129,True,Weather,,,,,
January,Wednesday,1915,,2152,9E,,,CLT,512,True,Carrier,,,,,
January,Wednesday,1920,,2157,9E,,,CLT,512,True,National Air System,,,,,
January,Tuesday,1620,,1738,9E,,,MEM,317,True,Carrier,,,,,
January,Friday,1620,,1738,9E,,,MEM,317,True,Carrier,,,,,
January,Wednesday,935,,1050,9E,,,MOB,317,True,Carrier,,,,,
January,Tuesday,1430,,1545,9E,,,MOB,317,True,Carrier,,,,,
January,Friday,1430,,1545,9E,,,MOB,317,True,Carrier,,,,,
January,Friday,1200,,1309,9E,,,MEM,634,True,Carrier,,,,,
January,Sunday,1200,,1309,9E,,,MEM,634,True,Weather,,,,,
January,Wednesday,610,,730,9E,,,MEM,317,True,Carrier,,,,,
January,Monday,610,,730,9E,,,MEM,317,True,Carrier,,,,,
January,Tuesday,945,,1045,9E,,,BHM,211,True,Weather,,,,,
January,Thursday,630,,737,9E,,,MEM,247,True,Carrier,,,,,
January,Monday,630,,743,9E,,,MEM,247,True,Carrier,,,,,
January,Wednesday,1940,,2150,9E,,,CHA,271,True,National Air System,,,,,
January,Friday,1940,,2150,9E,,,CHA,271,True,Weather,,,,,
January,Sunday,1940,,2150,9E,,,CHA,271,True,Carrier,,,,,
January,Tuesday,1125,,1240,9E,,,MEM,319,True,Carrier,,,,,
January,Tuesday,730,,830,9E,,,MEM,591,True,Carrier,,,,,
January,Thursday,730,,843,9E,,,MEM,591,True,Carrier,,,,,
January,Thursday,1416,,1755,9E,,,PHL,874,True,National Air System,,,,,
January,Tuesday,950,,1050,9E,,,HSV,184,True,Weather,,,,,
January,Saturday,700,,850,9E,,,MEM,874,True,Carrier,,,,,
January,Friday,700,,850,9E,,,MEM,874,True,Carrier,,,,,
January,Tuesday,700,,850,9E,,,MEM,874,True,Carrier,,,,,
January,Friday,1940,,2055,9E,,,MOB,317,True,Carrier,,,,,
January,Thursday,1850,,2225,9E,,,PHL,874,True,Carrier,,,,,
January,Friday,1620,,1730,9E,,,MEM,258,True,Carrier,,,,,
January,Monday,705,,850,9E,,,MEM,787,True,National Air System,,,,,
January,Saturday,945,,1050,9E,,,JAN,189,True,Carrier,,,,,
January,Sunday,940,,1055,9E,,,SGF,243,True,Carrier,,,,,
January,Friday,640,,750,9E,,,MEM,189,True,Carrier,,,,,
January,Wednesday,1215,,1349,9E,,,MEM,787,True,Carrier,,,,,
January,Wednesday,1720,,1805,9E,,,MEM,511,True,Carrier,,,,,
January,Sunday,1720,,1805,9E,,,MEM,511,True,Carrier,,,,,
January,Friday,1920,,2155,9E,,,CAE,511,True,Carrier,,,,,
January,Friday,1440,,1555,9E,,,SGF,243,True,Carrier,,,,,
January,Thursday,1135,,1305,9E,,,MEM,432,True,Carrier,,,,,
January,Wednesday,1420,,1650,9E,,,CAE,511,True,Carrier,,,,,
January,Sunday,1420,,1650,9E,,,CAE,511,True,Carrier,,,,,
January,Saturday,700,,756,9E,,,MEM,511,True,Carrier,,,,,
January,Monday,1230,,1251,9E,,,MEM,320,True,Carrier,,,,,
January,Wednesday,1610,,1750,9E,,,MEM,432,True,Carrier,,,,,
January,Sunday,1925,,2145,9E,,,TYS,342,True,Carrier,,,,,
January,Tuesday,1925,,2155,9E,,,CAE,511,True,Carrier,,,,,
January,Friday,1620,,1730,9E,,,MEM,285,True,Carrier,,,,,
January,Sunday,1225,,1259,9E,,,MEM,458,True,Carrier,,,,,
January,Saturday,1225,,1259,9E,,,MEM,458,True,Carrier,,,,,
January,Sunday,1250,,1340,9E,,,MEM,545,True,Weather,,,,,
January,Sunday,930,,1215,9E,,,SAV,545,True,Weather,,,,,
January,Thursday,715,,830,9E,,,MEM,634,True,Carrier,,,,,
January,Monday,810,,839,9E,,,MEM,342,True,Carrier,,,,,
January,Tuesday,640,,748,9E,,,MEM,243,True,Carrier,,,,,
January,Tuesday,640,,748,9E,,,MEM,243,True,National Air System,,,,,
January,Thursday,915,,1057,9E,,,DFW,432,True,Carrier,,,,,
January,Wednesday,705,,742,9E,,,MEM,458,True,Carrier,,,,,
January,Friday,835,,1130,9E,,,RDU,634,True,Carrier,,,,,
January,Sunday,835,,1130,9E,,,RDU,634,True,Weather,,,,,
January,Wednesday,1120,,1240,9E,,,MEM,317,True,Carrier,,,,,
January,Wednesday,1705,,1800,9E,,,MEM,512,True,Carrier,,,,,
January,Tuesday,1855,,2040,9E,,,DSM,490,True,Carrier,,,,,
January,Friday,1125,,1235,9E,,,MEM,247,True,Carrier,,,,,
January,Wednesday,1125,,1235,9E,,,MEM,247,True,Carrier,,,,,
January,Sunday,1125,,1235,9E,,,MEM,247,True,Weather,,,,,
January,Friday,1340,,1530,9E,,,IAH,469,True,Carrier,,,,,
January,Sunday,1350,,1540,9E,,,IAH,469,True,Weather,,,,,
January,Thursday,1340,,1625,9E,,,GSO,570,True,Carrier,,,,,
January,Sunday,1130,,1231,9E,,,MEM,243,True,Carrier,,,,,
January,Thursday,1655,,1800,9E,,,MEM,570,True,Carrier,,,,,
January,Tuesday,1920,,2158,9E,,,GSO,570,True,Carrier,,,,,
January,Friday,1625,,1730,9E,,,MEM,243,True,Carrier,,,,,
January,Thursday,655,,801,9E,,,MEM,570,True,National Air System,,,,,
January,Monday,655,,801,9E,,,MEM,570,True,Carrier,,,,,
January,Wednesday,655,,801,9E,,,MEM,570,True,Carrier,,,,,
January,Thursday,935,,1215,9E,,,GSO,570,True,Carrier,,,,,
January,Monday,605,,736,9E,,,MEM,355,True,Weather,,,,,
January,Wednesday,605,,736,9E,,,MEM,355,True,Weather,,,,,
January,Sunday,605,,736,9E,,,MEM,355,True,Weather,,,,,
January,Wednesday,1200,,2029,AA,,,JFK,2475,True,Carrier,,,,,
January,Thursday,1100,,1419,AA,,,SFO,2586,True,National Air System,,,,,
January,Friday,1130,,1959,AA,,,JFK,2586,True,National Air System,,,,,
January,Wednesday,1130,,1959,AA,,,JFK,2586,True,Carrier,,,,,
January,Thursday,1130,,1959,AA,,,JFK,2586,True,Carrier,,,,,
January,Sunday,2230,,645,AA,,,JFK,2586,True,Carrier,,,,,
January,Friday,2230,,645,AA,,,JFK,2586,True,National Air System,,,,,
January,Thursday,1530,,2346,AA,,,JFK,2586,True,National Air System,,,,,
January,Sunday,1530,,2346,AA,,,JFK,2586,True,Weather,,,,,
January,Sunday,1500,,2315,AA,,,JFK,2475,True,Weather,,,,,
January,Thursday,735,,1059,AA,,,LAX,2611,True,National Air System,,,,,
January,Friday,1345,,2040,AA,,,SFO,2398,True,Carrier,,,,,
January,Wednesday,1345,,2040,AA,,,SFO,2398,True,Carrier,,,,,
January,Friday,830,,1200,AA,,,HNL,2398,True,Carrier,,,,,
January,Wednesday,830,,1200,AA,,,HNL,2398,True,Carrier,,,,,
January,Monday,825,,1135,AA,,,LAX,2454,True,Weather,,,,,
January,Sunday,825,,1135,AA,,,LAX,2454,True,Carrier,,,,,
January,Friday,700,,1025,AA,,,SFO,2586,True,National Air System,,,,,
January,Wednesday,700,,1025,AA,,,SFO,2586,True,Carrier,,,,,
January,Monday,700,,1025,AA,,,SFO,2586,True,Weather,,,,,
January,Thursday,1705,,1935,AA,,,DFW,802,True,Carrier,,,,,
January,Thursday,1720,,1955,AA,,,LAX,2288,True,Carrier,,,,,
January,Tuesday,1720,,1955,AA,,,LAX,2288,True,Carrier,,,,,
January,Thursday,830,,1615,AA,,,IAD,2288,True,Carrier,,,,,
January,Tuesday,830,,1615,AA,,,IAD,2288,True,Carrier,,,,,
January,Tuesday,1300,,1520,AA,,,ORD,802,True,Carrier,,,,,
January,Saturday,855,,1500,AA,,,ORD,1745,True,Carrier,,,,,
January,Sunday,855,,1500,AA,,,ORD,1745,True,Carrier,,,,,
January,Wednesday,920,,1740,AA,,,EWR,2454,True,Carrier,,,,,
January,Thursday,920,,1740,AA,,,EWR,2454,True,Carrier,,,,,
January,Wednesday,1845,,2200,AA,,,LAX,2454,True,Carrier,,,,,
January,Thursday,1845,,2200,AA,,,LAX,2454,True,Carrier,,,,,
January,Sunday,1450,,2235,AA,,,IAD,2288,True,Carrier,,,,,
January,Sunday,1630,,1955,AA,,,LAX,2611,True,Carrier,,,,,
January,Monday,815,,1055,AA,,,LAX,2288,True,Carrier,,,,,
January,Sunday,2325,,750,AA,,,BOS,2704,True,Weather,,,,,
January,Sunday,1715,,2030,AA,,,BOS,867,True,National Air System,,,,,
January,Monday,1715,,2030,AA,,,BOS,867,True,Weather,,,,,
January,Thursday,1715,,2030,AA,,,BOS,867,True,National Air System,,,,,
January,Sunday,1520,,2330,AA,,,EWR,2454,True,Weather,,,,,
January,Sunday,1520,,2330,AA,,,EWR,2454,True,Carrier,,,,,
January,Sunday,1745,,2120,AA,,,SFO,2586,True,Carrier,,,,,
January,Friday,1745,,2120,AA,,,SFO,2586,True,National Air System,,,,,
January,Thursday,730,,1105,AA,,,SFO,2704,True,Carrier,,,,,
January,Friday,730,,1105,AA,,,SFO,2704,True,Carrier,,,,,
January,Monday,730,,1105,AA,,,SFO,2704,True,Weather,,,,,
January,Sunday,730,,1105,AA,,,SFO,2704,True,Carrier,,,,,
January,Wednesday,1425,,2250,AA,,,BOS,2704,True,Carrier,,,,,
January,Thursday,1425,,2250,AA,,,BOS,2704,True,Carrier,,,,,
January,Friday,1425,,2250,AA,,,BOS,2704,True,Carrier,,,,,
January,Sunday,1425,,2250,AA,,,BOS,2704,True,Carrier,,,,,
January,Friday,1840,,2215,AA,,,SFO,2704,True,Carrier,,,,,
January,Thursday,630,,945,AA,,,LAX,2475,True,Carrier,,,,,
January,Monday,630,,945,AA,,,LAX,2475,True,Weather,,,,,
January,Sunday,705,,1525,AA,,,BOS,2611,True,Carrier,,,,,
January,Tuesday,1355,,2140,AA,,,MIA,2342,True,Carrier,,,,,
January,Tuesday,1615,,1910,AA,,,LAS,2248,True,Carrier,,,,,
January,Tuesday,730,,1510,AA,,,JFK,2248,True,Carrier,,,,,
January,Tuesday,835,,1640,AA,,,JFK,2421,True,Carrier,,,,,
January,Tuesday,1700,,2020,AA,,,SEA,2421,True,Carrier,,,,,
January,Tuesday,1105,,1350,AA,,,LAX,2342,True,Carrier,,,,,
January,Monday,1045,,1445,AA,,,MIA,1197,True,Carrier,,,,,
January,Thursday,815,,1050,AA,,,LAX,2342,True,Weather,,,,,
January,Tuesday,600,,710,AA,,,DFW,237,True,Carrier,,,,,
January,Monday,600,,730,AA,,,ORD,733,True,Weather,,,,,
January,Monday,600,,730,AA,,,ORD,733,True,Carrier,,,,,
January,Tuesday,600,,730,AA,,,ORD,733,True,National Air System,,,,,
January,Tuesday,815,,925,AA,,,STL,258,True,Carrier,,,,,
January,Thursday,815,,925,AA,,,STL,258,True,Carrier,,,,,
January,Friday,815,,925,AA,,,STL,258,True,National Air System,,,,,
January,Friday,1045,,1405,AA,,,TPA,929,True,Weather,,,,,
January,Tuesday,650,,825,AA,,,ORD,733,True,National Air System,,,,,
January,Friday,650,,825,AA,,,ORD,733,True,Carrier,,,,,
January,Sunday,610,,950,AA,,,BWI,1217,True,Carrier,,,,,
January,Tuesday,755,,930,AA,,,ORD,733,True,National Air System,,,,,
January,Thursday,810,,945,AA,,,ORD,733,True,National Air System,,,,,
January,Sunday,840,,1015,AA,,,STL,551,True,Weather,,,,,
January,Thursday,650,,810,AA,,,DFW,732,True,Weather,,,,,
January,Tuesday,650,,810,AA,,,DFW,732,True,Weather,,,,,
January,Thursday,955,,1145,AA,,,ORD,733,True,Carrier,,,,,
January,Monday,955,,1145,AA,,,ORD,733,True,Carrier,,,,,
January,Sunday,1035,,1220,AA,,,ORD,733,True,National Air System,,,,,
January,Thursday,1305,,1435,AA,,,MSP,334,True,Carrier,,,,,
January,Wednesday,1145,,1329,AA,,,ORD,733,True,National Air System,,,,,
January,Saturday,1145,,1329,AA,,,ORD,733,True,Carrier,,,,,
January,Monday,1145,,1329,AA,,,ORD,733,True,Weather,,,,,
January,Sunday,1145,,1329,AA,,,ORD,733,True,Carrier,,,,,
January,Tuesday,1410,,1540,AA,,,MSP,334,True,Carrier,,,,,
January,Sunday,1410,,1540,AA,,,MSP,334,True,National Air System,,,,,
January,Thursday,1415,,1545,AA,,,MSP,334,True,Carrier,,,,,
January,Monday,1415,,1545,AA,,,MSP,334,True,National Air System,,,,,
January,Friday,1455,,1740,AA,,,DFW,569,True,Carrier,,,,,
January,Wednesday,1505,,2035,AA,,,DFW,1464,True,National Air System,,,,,
January,Friday,1505,,2035,AA,,,DFW,1464,True,Carrier,,,,,
January,Tuesday,1000,,1110,AA,,,STL,258,True,National Air System,,,,,
January,Sunday,1000,,1110,AA,,,STL,258,True,National Air System,,,,,
January,Monday,1000,,1110,AA,,,STL,258,True,Carrier,,,,,
January,Tuesday,1000,,1110,AA,,,STL,258,True,Carrier,,,,,
January,Friday,600,,855,AA,,,DFW,641,True,Weather,,,,,
January,Friday,1245,,1430,AA,,,ORD,733,True,Carrier,,,,,
January,Sunday,1245,,1430,AA,,,ORD,733,True,National Air System,,,,,
January,Tuesday,1245,,1430,AA,,,ORD,733,True,National Air System,,,,,
January,Friday,1245,,1430,AA,,,ORD,733,True,National Air System,,,,,
January,Thursday,1245,,1430,AA,,,ORD,733,True,Carrier,,,,,
January,Monday,1245,,1430,AA,,,ORD,733,True,National Air System,,,,,
January,Wednesday,1335,,1515,AA,,,ORD,733,True,National Air System,,,,,
January,Wednesday,1335,,1515,AA,,,ORD,733,True,Carrier,,,,,
January,Thursday,1330,,1515,AA,,,ORD,733,True,Carrier,,,,,
January,Tuesday,655,,840,AA,,,BNA,631,True,Carrier,,,,,
January,Friday,655,,840,AA,,,BNA,631,True,Carrier,,,,,
January,Tuesday,1435,,1620,AA,,,ORD,733,True,National Air System,,,,,
January,Monday,1435,,1620,AA,,,ORD,733,True,National Air System,,,,,
January,Thursday,1430,,1615,AA,,,ORD,733,True,Weather,,,,,
January,Friday,1705,,1815,AA,,,STL,258,True,Carrier,,,,,
January,Monday,1705,,1815,AA,,,STL,258,True,National Air System,,,,,
January,Wednesday,1705,,1815,AA,,,STL,258,True,National Air System,,,,,
January,Tuesday,1705,,1815,AA,,,STL,258,True,Weather,,,,,
January,Thursday,1700,,1810,AA,,,STL,258,True,National Air System,,,,,
January,Wednesday,1445,,2040,AA,,,ORD,1726,True,Carrier,,,,,
January,Thursday,1445,,2040,AA,,,ORD,1726,True,National Air System,,,,,
January,Sunday,1535,,1715,AA,,,ORD,733,True,National Air System,,,,,
January,Tuesday,1535,,1715,AA,,,ORD,733,True,National Air System,,,,,
January,Tuesday,1629,,1814,AA,,,ORD,733,True,Carrier,,,,,
January,Thursday,1629,,1814,AA,,,ORD,733,True,National Air System,,,,,
January,Monday,1629,,1814,AA,,,ORD,733,True,National Air System,,,,,
January,Wednesday,1629,,1814,AA,,,ORD,733,True,National Air System,,,,,
January,Tuesday,1715,,1859,AA,,,ORD,733,True,Carrier,,,,,
January,Thursday,1715,,1859,AA,,,ORD,733,True,Carrier,,,,,
January,Sunday,1715,,1859,AA,,,ORD,733,True,National Air System,,,,,
January,Tuesday,1715,,1859,AA,,,ORD,733,True,National Air System,,,,,
January,Wednesday,1715,,1859,AA,,,ORD,733,True,National Air System,,,,,
January,Friday,1715,,1859,AA,,,ORD,733,True,Carrier,,,,,
January,Thursday,1715,,1859,AA,,,ORD,733,True,National Air System,,,,,
January,Sunday,1600,,1840,AA,,,ORD,978,True,Carrier,,,,,
January,Tuesday,1600,,1840,AA,,,ORD,978,True,Carrier,,,,,
January,Thursday,1600,,1845,AA,,,ORD,978,True,National Air System,,,,,
January,Tuesday,1930,,2240,AA,,,LGA,733,True,National Air System,,,,,
January,Monday,1930,,2240,AA,,,LGA,733,True,National Air System,,,,,
January,Thursday,1930,,2240,AA,,,LGA,733,True,National Air System,,,,,
January,Friday,1815,,1959,AA,,,ORD,733,True,National Air System,,,,,
January,Thursday,1815,,1959,AA,,,ORD,733,True,National Air System,,,,,
January,Monday,1335,,1745,AA,,,PHL,1302,True,Carrier,,,,,
January,Sunday,1335,,1745,AA,,,PHL,1302,True,Carrier,,,,,
January,Friday,1530,,1800,AA,,,DFW,1192,True,Carrier,,,,,
January,Sunday,1530,,1800,AA,,,DFW,1192,True,Carrier,,,,,
January,Thursday,1320,,1720,AA,,,ORD,1236,True,National Air System,,,,,
January,Thursday,1325,,1725,AA,,,ORD,1236,True,National Air System,,,,,
January,Sunday,1815,,2125,AA,,,LGA,733,True,Weather,,,,,
January,Thursday,1815,,2125,AA,,,LGA,733,True,National Air System,,,,,
January,Tuesday,1815,,2125,AA,,,LGA,733,True,Weather,,,,,
January,Thursday,1815,,2129,AA,,,LGA,733,True,National Air System,,,,,
January,Monday,2035,,2135,AA,,,LAS,1055,True,Carrier,,,,,
January,Tuesday,1750,,1945,AA,,,DFW,551,True,Weather,,,,,
January,Wednesday,1300,,1325,AA,,,DFW,1231,True,Carrier,,,,,
January,Friday,1915,,2055,AA,,,ORD,733,True,Carrier,,,,,
January,Sunday,1929,,2109,AA,,,ORD,733,True,Carrier,,,,,
January,Monday,1929,,2109,AA,,,ORD,733,True,National Air System,,,,,
January,Thursday,1929,,2109,AA,,,ORD,733,True,National Air System,,,,,
January,Thursday,1515,,1640,AA,,,ORD,334,True,Carrier,,,,,
January,Wednesday,1735,,2045,AA,,,LGA,733,True,National Air System,,,,,
January,Thursday,1735,,2050,AA,,,LGA,733,True,National Air System,,,,,
January,Wednesday,1415,,1545,AA,,,ORD,403,True,National Air System,,,,,
January,Thursday,1425,,1555,AA,,,ORD,403,True,Weather,,,,,
January,Sunday,1630,,1940,AA,,,LGA,733,True,National Air System,,,,,
January,Monday,1630,,1940,AA,,,LGA,733,True,National Air System,,,,,
January,Tuesday,1630,,1940,AA,,,LGA,733,True,National Air System,,,,,
January,Wednesday,1630,,1940,AA,,,LGA,733,True,National Air System,,,,,
January,Thursday,1640,,1955,AA,,,LGA,733,True,Weather,,,,,
January,Friday,750,,900,AA,,,SNA,1205,True,Carrier,,,,,
January,Sunday,1350,,1515,AA,,,ORD,334,True,National Air System,,,,,
January,Friday,1600,,1915,AA,,,LGA,733,True,National Air System,,,,,
January,Thursday,1600,,1915,AA,,,LGA,733,True,National Air System,,,,,
January,Tuesday,820,,925,AA,,,SAT,247,True,Carrier,,,,,
January,Friday,820,,925,AA,,,SAT,247,True,Weather,,,,,
January,Monday,1530,,1845,AA,,,LGA,733,True,National Air System,,,,,
January,Thursday,1530,,1845,AA,,,LGA,733,True,Weather,,,,,
January,Tuesday,1245,,1435,AA,,,ORD,585,True,National Air System,,,,,
January,Sunday,1245,,1435,AA,,,ORD,585,True,National Air System,,,,,
January,Thursday,1245,,1435,AA,,,ORD,585,True,National Air System,,,,,
January,Saturday,1245,,1435,AA,,,ORD,585,True,Carrier,,,,,
January,Tuesday,1245,,1435,AA,,,ORD,585,True,Carrier,,,,,
January,Monday,2000,,2130,AA,,,ORD,733,True,Carrier,,,,,
January,Tuesday,2000,,2130,AA,,,ORD,733,True,National Air System,,,,,
January,Wednesday,2000,,2130,AA,,,ORD,733,True,National Air System,,,,,
January,Thursday,2000,,2135,AA,,,ORD,733,True,Weather,,,,,
January,Monday,605,,900,AA,,,DFW,1372,True,Weather,,,,,
January,Friday,1430,,1745,AA,,,LGA,733,True,Carrier,,,,,
January,Sunday,1430,,1745,AA,,,LGA,733,True,National Air System,,,,,
January,Monday,1415,,1730,AA,,,LGA,733,True,Carrier,,,,,
January,Friday,1415,,1730,AA,,,LGA,733,True,National Air System,,,,,
January,Tuesday,1415,,1730,AA,,,LGA,733,True,National Air System,,,,,
January,Wednesday,1415,,1730,AA,,,LGA,733,True,National Air System,,,,,
January,Sunday,1005,,1235,AA,,,ORD,978,True,National Air System,,,,,
January,Wednesday,1005,,1235,AA,,,ORD,978,True,Weather,,,,,
January,Tuesday,1325,,1630,AA,,,LGA,733,True,National Air System,,,,,
January,Friday,1325,,1630,AA,,,LGA,733,True,Carrier,,,,,
January,Friday,1310,,1400,AA,,,ABQ,569,True,Carrier,,,,,
January,Tuesday,1250,,1555,AA,,,LGA,733,True,Carrier,,,,,
January,Thursday,1250,,1555,AA,,,LGA,733,True,Carrier,,,,,
January,Sunday,1250,,1555,AA,,,LGA,733,True,National Air System,,,,,
January,Friday,1240,,1545,AA,,,LGA,733,True,National Air System,,,,,
January,Tuesday,1240,,1545,AA,,,LGA,733,True,Carrier,,,,,
January,Thursday,1240,,1545,AA,,,LGA,733,True,National Air System,,,,,
January,Monday,1240,,1545,AA,,,LGA,733,True,National Air System,,,,,
January,Wednesday,1240,,1545,AA,,,LGA,733,True,National Air System,,,,,
January,Thursday,2125,,2255,AA,,,ORD,733,True,National Air System,,,,,
January,Friday,1420,,1530,AA,,,SNA,1205,True,Carrier,,,,,
January,Wednesday,1845,,2045,AA,,,ATL,595,True,Weather,,,,,
January,Wednesday,1845,,2045,AA,,,ATL,595,True,Carrier,,,,,
January,Thursday,1725,,2050,AA,,,DFW,1391,True,National Air System,,,,,
January,Thursday,1725,,2050,AA,,,DFW,1391,True,Weather,,,,,
January,Tuesday,1145,,1450,AA,,,LGA,733,True,National Air System,,,,,
January,Wednesday,1145,,1450,AA,,,LGA,733,True,Carrier,,,,,
January,Thursday,1145,,1455,AA,,,LGA,733,True,Carrier,,,,,
January,Tuesday,850,,1010,AA,,,LAX,1242,True,Carrier,,,,,
January,Sunday,1040,,1345,AA,,,LGA,733,True,National Air System,,,,,
January,Friday,1040,,1345,AA,,,LGA,733,True,Carrier,,,,,
January,Monday,1040,,1345,AA,,,LGA,733,True,National Air System,,,,,
January,Wednesday,1040,,1345,AA,,,LGA,733,True,National Air System,,,,,
January,Tuesday,950,,1250,AA,,,LGA,733,True,National Air System,,,,,
January,Wednesday,950,,1250,AA,,,LGA,733,True,National Air System,,,,,
January,Thursday,1210,,1630,AA,,,JFK,1391,True,National Air System,,,,,
January,Sunday,1035,,1120,AA,,,ELP,551,True,Carrier,,,,,
January,Monday,1035,,1120,AA,,,ELP,551,True,Weather,,,,,
January,Tuesday,845,,1145,AA,,,LGA,733,True,National Air System,,,,,
January,Sunday,845,,1145,AA,,,LGA,733,True,Carrier,,,,,
January,Thursday,845,,1145,AA,,,LGA,733,True,Carrier,,,,,
January,Thursday,1710,,1800,AA,,,ABQ,569,True,Carrier,,,,,
January,Sunday,1710,,1800,AA,,,ABQ,569,True,Carrier,,,,,
January,Monday,1710,,1800,AA,,,ABQ,569,True,Carrier,,,,,
January,Friday,805,,1105,AA,,,LGA,733,True,Carrier,,,,,
January,Wednesday,800,,1100,AA,,,LGA,733,True,National Air System,,,,,
January,Saturday,800,,1100,AA,,,LGA,733,True,Carrier,,,,,
January,Monday,800,,1100,AA,,,LGA,733,True,Weather,,,,,
January,Sunday,800,,1100,AA,,,LGA,733,True,Carrier,,,,,
January,Tuesday,1000,,1210,AA,,,DFW,1121,True,Carrier,,,,,
January,Tuesday,2125,,2245,AA,,,ORD,733,True,National Air System,,,,,
January,Friday,2125,,2245,AA,,,ORD,733,True,National Air System,,,,,
January,Thursday,2125,,2245,AA,,,ORD,733,True,National Air System,,,,,
January,Thursday,600,,900,AA,,,LGA,733,True,Carrier,,,,,
January,Monday,600,,900,AA,,,LGA,733,True,Carrier,,,,,
January,Tuesday,1545,,1730,AA,,,SFO,1464,True,Carrier,,,,,
January,Wednesday,640,,750,AA,,,STL,258,True,Weather,,,,,
January,Tuesday,2040,,2330,AA,,,PHL,678,True,Weather,,,,,
January,Thursday,2040,,2330,AA,,,PHL,678,True,National Air System,,,,,
January,Tuesday,1755,,1955,AA,,,ORD,585,True,Weather,,,,,
January,Thursday,1755,,1950,AA,,,ORD,585,True,National Air System,,,,,
January,Thursday,1720,,2000,AA,,,DFW,551,True,Weather,,,,,
January,Monday,1310,,1615,AA,,,JFK,1623,True,Weather,,,,,
January,Thursday,605,,950,AA,,,DFW,988,True,Carrier,,,,,
January,Friday,605,,950,AA,,,DFW,988,True,Weather,,,,,
January,Monday,1915,,2050,AA,,,DFW,432,True,Carrier,,,,,
January,Wednesday,1915,,2050,AA,,,DFW,432,True,Carrier,,,,,
January,Monday,735,,915,AA,,,ORD,719,True,Weather,,,,,
January,Tuesday,1415,,1515,AA,,,DFW,190,True,National Air System,,,,,
January,Monday,1130,,1440,AA,,,MIA,1090,True,Carrier,,,,,
January,Thursday,1150,,1620,AA,,,BOS,1562,True,Carrier,,,,,
January,Friday,1150,,1620,AA,,,BOS,1562,True,Carrier,,,,,
January,Wednesday,1625,,1900,AA,,,SEA,1721,True,National Air System,,,,,
January,Tuesday,1625,,1900,AA,,,SEA,1721,True,National Air System,,,,,
January,Thursday,1625,,1900,AA,,,SEA,1721,True,Weather,,,,,
January,Thursday,1420,,1540,AA,,,ORD,647,True,Weather,,,,,
January,Thursday,1915,,2025,AA,,,DFW,224,True,Weather,,,,,
January,Thursday,1815,,1945,AA,,,ORD,334,True,National Air System,,,,,
January,Wednesday,1815,,1945,AA,,,ORD,334,True,National Air System,,,,,
